timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 20:12:39,1757646759.137,87,683.6,
2025-09-11 20:12:40,1757646760.130,87,689.5;708.0,
2025-09-11 20:12:41,1757646761.124,87,691.4,
2025-09-11 20:12:42,1757646762.107,86,705.1;689.5,
2025-09-11 20:12:43,1757646763.104,87,659.2;649.4,
2025-09-11 20:12:44,1757646764.088,87,639.6,
2025-09-11 20:12:45,1757646765.085,89,638.7;634.8,
2025-09-11 20:12:46,1757646766.074,90,644.5,
2025-09-11 20:12:47,1757646767.068,90,660.2,
2025-09-11 20:12:48,1757646768.058,90,691.4;699.2,
2025-09-11 20:12:49,1757646769.049,90,724.6,
2025-09-11 20:12:50,1757646770.033,88,731.4;729.5,
2025-09-11 20:12:51,1757646771.027,87,701.2,
2025-09-11 20:12:52,1757646772.017,87,705.1;691.4,
2025-09-11 20:12:53,1757646773.006,86,698.2,
2025-09-11 20:12:53,1757646773.987,86,691.4,
2025-09-11 20:12:54,1757646774.982,86,714.8,
2025-09-11 20:12:55,1757646775.967,86,729.5;771.5,
2025-09-11 20:12:56,1757646776.961,85,814.5,
2025-09-11 20:12:57,1757646777.950,84,834.0,
2025-09-11 20:12:58,1757646778.937,81,820.3;798.8,
2025-09-11 20:12:59,1757646779.931,81,744.1,
2025-09-11 20:13:00,1757646780.920,80,736.3,
2025-09-11 20:13:01,1757646781.908,81,710.0;704.1,
2025-09-11 20:13:02,1757646782.900,81,687.5,
2025-09-11 20:13:03,1757646783.890,82,711.9;720.7,
2025-09-11 20:13:04,1757646784.880,82,737.3,
2025-09-11 20:13:05,1757646785.872,82,726.6,
2025-09-11 20:13:06,1757646786.857,82,725.6;692.4,
2025-09-11 20:13:08,1757646788.837,83,695.3,
2025-09-11 20:13:08,1757646788.850,84,673.8;678.7,
2025-09-11 20:13:10,1757646790.822,84,675.8,
2025-09-11 20:13:10,1757646790.822,85,679.7;656.2,
2025-09-11 20:13:11,1757646791.807,87,630.9;627.0,
2025-09-11 20:13:12,1757646792.798,88,631.8,
2025-09-11 20:13:13,1757646793.789,89,648.4,
2025-09-11 20:13:14,1757646794.777,90,685.5;752.9,
2025-09-11 20:13:15,1757646795.767,89,781.2,
2025-09-11 20:13:16,1757646796.757,87,781.2,
2025-09-11 20:13:17,1757646797.753,85,745.1;701.2,
2025-09-11 20:13:18,1757646798.737,85,665.0,
2025-09-11 20:13:20,1757646800.226,86,669.9;682.6,
2025-09-11 20:13:20,1757646800.717,86,680.7,
2025-09-11 20:13:21,1757646801.708,87,666.0;668.0,
2025-09-11 20:13:22,1757646802.697,87,666.0,
2025-09-11 20:13:24,1757646804.182,88,661.1;652.3,
2025-09-11 20:13:25,1757646805.172,88,652.3,
2025-09-11 20:13:26,1757646806.174,89,673.8;715.8,
