timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 17:57:52,1757638672.412,78,805.7,
2025-09-11 17:57:53,1757638673.407,77,824.2,
2025-09-11 17:57:54,1757638674.404,77,805.7;771.5,
2025-09-11 17:57:55,1757638675.403,77,727.5,
2025-09-11 17:57:56,1757638676.401,78,709.0;703.1,
2025-09-11 17:57:57,1757638677.396,78,717.8,
2025-09-11 17:57:59,1757638679.401,79,739.3,
2025-09-11 17:57:59,1757638679.401,79,740.2,
2025-09-11 17:58:00,1757638680.395,79,781.2;787.1,
2025-09-11 17:58:01,1757638681.390,79,814.5,
2025-09-11 17:58:02,1757638682.384,79,796.9,
2025-09-11 17:58:03,1757638683.389,78,798.8;788.1,
2025-09-11 17:58:04,1757638684.380,78,789.1,
2025-09-11 17:58:05,1757638685.376,78,778.3,
2025-09-11 17:58:06,1757638686.381,77,781.2,
2025-09-11 17:58:07,1757638687.372,77,773.4;773.4,
2025-09-11 17:58:08,1757638688.368,77,750.0,
2025-09-11 17:58:09,1757638689.366,78,742.2,
2025-09-11 17:58:10,1757638690.363,78,740.2,
2025-09-11 17:58:11,1757638691.365,78,809.6;835.0,
2025-09-11 17:58:12,1757638692.358,78,882.8,
2025-09-11 17:58:13,1757638693.365,77,882.8,
2025-09-11 17:58:14,1757638694.358,76,850.6,
2025-09-11 17:58:15,1757638695.352,75,851.6,
2025-09-11 17:58:16,1757638696.348,75,816.4;802.7,
2025-09-11 17:58:17,1757638697.346,74,765.6,
2025-09-11 17:58:18,1757638698.352,75,778.3,
2025-09-11 17:58:19,1757638699.342,75,759.8,
2025-09-11 17:58:20,1757638700.347,76,789.1;800.8,
2025-09-11 17:58:21,1757638701.339,75,836.9,
2025-09-11 17:58:22,1757638702.335,75,850.6,
2025-09-11 17:58:23,1757638703.331,75,836.9,
2025-09-11 17:58:24,1757638704.333,74,804.7,
2025-09-11 17:58:25,1757638705.337,74,829.1;819.3,
2025-09-11 17:58:26,1757638706.327,74,867.2,
2025-09-11 17:58:27,1757638707.321,74,813.5,
2025-09-11 17:58:29,1757638709.322,74,825.2,
2025-09-11 17:58:29,1757638709.322,74,812.5;804.7,
2025-09-11 17:58:30,1757638710.315,74,797.9,
2025-09-11 17:58:31,1757638711.311,74,816.4,
2025-09-11 17:58:32,1757638712.308,74,834.0,
2025-09-11 17:58:33,1757638713.306,74,847.7,
2025-09-11 17:58:34,1757638714.305,73,827.1;831.1,
2025-09-11 17:58:35,1757638715.311,73,832.0,
2025-09-11 17:58:36,1757638716.302,73,825.2,
2025-09-11 17:58:37,1757638717.296,73,815.4,
2025-09-11 17:58:38,1757638718.301,73,806.6;807.6,
2025-09-11 17:58:39,1757638719.291,73,803.7,
2025-09-11 17:58:40,1757638720.298,73,827.1,
2025-09-11 17:58:41,1757638721.289,73,851.6,
2025-09-11 17:58:42,1757638722.284,73,877.0,
2025-09-11 17:58:44,1757638724.279,73,832.0;826.2,
2025-09-11 17:58:44,1757638724.290,73,839.8,
2025-09-11 17:58:45,1757638725.277,72,821.3,
2025-09-11 17:58:46,1757638726.275,72,825.2,
2025-09-11 17:58:47,1757638727.276,73,819.3,
2025-09-11 17:58:48,1757638728.272,73,815.4;818.4,
2025-09-11 17:58:49,1757638729.274,73,828.1,
2025-09-11 17:58:50,1757638730.271,73,825.2,
2025-09-11 17:58:51,1757638731.262,73,847.7,
2025-09-11 17:58:52,1757638732.263,73,814.5,
2025-09-11 17:58:53,1757638733.257,73,826.2;817.4,
2025-09-11 17:58:54,1757638734.254,73,813.5,
2025-09-11 17:58:55,1757638735.251,73,807.6,
2025-09-11 17:58:56,1757638736.251,73,841.8,
2025-09-11 17:58:57,1757638737.251,73,889.6,
2025-09-11 17:58:58,1757638738.250,72,859.4;858.4,
2025-09-11 17:58:59,1757638739.250,72,838.9,
2025-09-11 17:59:00,1757638740.245,72,833.0,
2025-09-11 17:59:01,1757638741.242,72,779.3,
2025-09-11 17:59:02,1757638742.242,73,789.1;773.4,
2025-09-11 17:59:03,1757638743.237,73,798.8,
2025-09-11 17:59:04,1757638744.234,73,801.8,
2025-09-11 17:59:05,1757638745.229,73,809.6,
2025-09-11 17:59:06,1757638746.234,74,824.2;796.9,
2025-09-11 17:59:08,1757638748.228,74,760.7,
2025-09-11 17:59:08,1757638748.228,75,732.4;681.6,
2025-09-11 17:59:09,1757638749.218,76,694.3,
2025-09-11 17:59:10,1757638750.225,77,691.4,
2025-09-11 17:59:11,1757638751.214,79,711.9;696.3,
2025-09-11 17:59:12,1757638752.212,79,687.5,
2025-09-11 17:59:13,1757638753.212,81,683.6;688.5,
2025-09-11 17:59:14,1757638754.210,81,690.4,
2025-09-11 17:59:15,1757638755.213,82,712.9;734.4,
2025-09-11 17:59:16,1757638756.207,82,699.2,
2025-09-11 17:59:17,1757638757.209,83,706.1,
2025-09-11 17:59:18,1757638758.201,83,713.9;732.4,
2025-09-11 17:59:19,1757638759.208,83,744.1,
2025-09-11 17:59:20,1757638760.197,83,730.5,
2025-09-11 17:59:21,1757638761.202,83,749.0;738.3,
2025-09-11 17:59:22,1757638762.203,82,733.4,
2025-09-11 17:59:23,1757638763.198,82,719.7,
2025-09-11 17:59:24,1757638764.193,82,738.3;755.9,
2025-09-11 17:59:25,1757638765.190,82,781.2,
2025-09-11 17:59:26,1757638766.192,82,791.0,
2025-09-11 17:59:28,1757638768.181,81,783.2;801.8,
2025-09-11 17:59:28,1757638768.182,80,778.3,
2025-09-11 17:59:29,1757638769.184,80,745.1,
2025-09-11 17:59:30,1757638770.174,80,710.0;697.3,
2025-09-11 17:59:31,1757638771.171,80,693.4,
2025-09-11 17:59:32,1757638772.174,81,714.8,
2025-09-11 17:59:33,1757638773.177,82,733.4;767.6,
2025-09-11 17:59:34,1757638774.166,81,744.1,
2025-09-11 17:59:35,1757638775.172,81,749.0,
2025-09-11 17:59:36,1757638776.160,81,753.9;773.4,
2025-09-11 17:59:37,1757638777.169,81,782.2,
2025-09-11 17:59:38,1757638778.156,80,772.5,
2025-09-11 17:59:39,1757638779.160,80,792.0,
2025-09-11 17:59:40,1757638780.161,79,788.1;811.5,
2025-09-11 17:59:41,1757638781.158,79,817.4,
2025-09-11 17:59:42,1757638782.146,78,803.7,
2025-09-11 17:59:43,1757638783.148,78,809.6,
2025-09-11 17:59:44,1757638784.152,77,811.5;822.3,
2025-09-11 17:59:45,1757638785.144,77,809.6,
2025-09-11 17:59:46,1757638786.143,77,808.6,
2025-09-11 17:59:48,1757638788.140,76,816.4,
2025-09-11 17:59:48,1757638788.140,76,828.1,
2025-09-11 17:59:49,1757638789.139,75,835.9;843.8,
2025-09-11 17:59:50,1757638790.128,75,847.7,
2025-09-11 17:59:51,1757638791.624,75,821.3,
2025-09-11 17:59:52,1757638792.626,74,830.1,
2025-09-11 17:59:53,1757638793.618,74,806.6;810.5,
2025-09-11 17:59:54,1757638794.623,74,779.3,
2025-09-11 17:59:55,1757638795.614,74,790.0,
2025-09-11 17:59:56,1757638796.618,74,792.0,
2025-09-11 17:59:57,1757638797.608,75,771.5;791.0,
2025-09-11 17:59:58,1757638798.617,75,794.9,
2025-09-11 17:59:59,1757638799.603,75,841.8,
2025-09-11 18:00:00,1757638800.609,75,839.8,
2025-09-11 18:00:01,1757638801.598,74,811.5;798.8,
2025-09-11 18:00:02,1757638802.596,74,792.0,
2025-09-11 18:00:03,1757638803.597,74,777.3,
2025-09-11 18:00:04,1757638804.591,75,794.9,
2025-09-11 18:00:06,1757638806.087,75,784.2;794.9,
2025-09-11 18:00:06,1757638806.589,75,786.1,
2025-09-11 18:00:07,1757638807.583,75,803.7,
2025-09-11 18:00:09,1757638809.579,75,800.8,
2025-09-11 18:00:09,1757638809.591,75,770.5;800.8,
2025-09-11 18:00:10,1757638810.586,75,808.6,
2025-09-11 18:00:11,1757638811.573,75,825.2,
2025-09-11 18:00:12,1757638812.581,75,807.6,
2025-09-11 18:00:13,1757638813.569,75,820.3;830.1,
2025-09-11 18:00:14,1757638814.574,75,803.7,
2025-09-11 18:00:15,1757638815.564,75,787.1,
2025-09-11 18:00:16,1757638816.565,75,793.0,
2025-09-11 18:00:17,1757638817.567,75,772.5;764.6,
2025-09-11 18:00:18,1757638818.558,75,782.2,
2025-09-11 18:00:19,1757638819.553,75,804.7,
2025-09-11 18:00:20,1757638820.559,75,790.0;789.1,
2025-09-11 18:00:21,1757638821.555,76,774.4,
2025-09-11 18:00:22,1757638822.557,76,752.9,
2025-09-11 18:00:23,1757638823.544,77,716.8;735.4,
2025-09-11 18:00:24,1757638824.542,77,726.6,
2025-09-11 18:00:25,1757638825.541,78,764.6,
2025-09-11 18:00:26,1757638826.545,78,781.2,
2025-09-11 18:00:27,1757638827.534,78,830.1,
2025-09-11 18:00:28,1757638828.538,77,857.4;825.2,
2025-09-11 18:00:29,1757638829.540,76,833.0,
2025-09-11 18:00:30,1757638830.528,76,829.1,
2025-09-11 18:00:31,1757638831.532,76,793.9,
2025-09-11 18:00:32,1757638832.522,75,822.3;840.8,
2025-09-11 18:00:33,1757638833.526,75,822.3,
2025-09-11 18:00:34,1757638834.528,75,817.4,
2025-09-11 18:00:35,1757638835.514,75,788.1,
2025-09-11 18:00:36,1757638836.514,75,795.9;800.8,
2025-09-11 18:00:37,1757638837.517,75,768.6,
2025-09-11 18:00:38,1757638838.506,75,787.1,
2025-09-11 18:00:39,1757638839.511,75,782.2,
2025-09-11 18:00:40,1757638840.502,76,759.8;780.3,
2025-09-11 18:00:41,1757638841.501,76,793.0,
2025-09-11 18:00:42,1757638842.508,76,834.0,
2025-09-11 18:00:43,1757638843.495,76,824.2,
2025-09-11 18:00:44,1757638844.500,75,846.7;823.2,
2025-09-11 18:00:45,1757638845.489,75,812.5,
2025-09-11 18:00:46,1757638846.493,75,767.6,
2025-09-11 18:00:47,1757638847.484,75,767.6;752.0,
2025-09-11 18:00:48,1757638848.486,75,767.6,
2025-09-11 18:00:50,1757638850.478,76,763.7,
2025-09-11 18:00:50,1757638850.478,76,806.6,
2025-09-11 18:00:51,1757638851.479,76,835.0,
2025-09-11 18:00:52,1757638852.482,76,860.4,
2025-09-11 18:00:53,1757638853.473,75,843.8;847.7,
2025-09-11 18:00:54,1757638854.466,74,841.8,
2025-09-11 18:00:55,1757638855.469,74,799.8,
2025-09-11 18:00:56,1757638856.472,74,800.8;778.3,
2025-09-11 18:00:57,1757638857.459,74,795.9,
2025-09-11 18:00:58,1757638858.460,74,767.6,
2025-09-11 18:00:59,1757638859.466,75,793.9,
2025-09-11 18:01:00,1757638860.455,75,803.7,
2025-09-11 18:01:01,1757638861.457,75,861.3;816.4,
2025-09-11 18:01:02,1757638862.447,74,865.2,
2025-09-11 18:01:03,1757638863.449,74,879.9,
2025-09-11 18:01:04,1757638864.442,74,875.0,
2025-09-11 18:01:05,1757638865.449,73,832.0,
2025-09-11 18:01:06,1757638866.438,73,841.8;831.1,
2025-09-11 18:01:07,1757638867.446,73,835.0,
2025-09-11 18:01:08,1757638868.432,73,780.3,
2025-09-11 18:01:09,1757638869.440,73,792.0,
2025-09-11 18:01:10,1757638870.431,73,793.0;780.3,
2025-09-11 18:01:11,1757638871.432,74,786.1,
2025-09-11 18:01:12,1757638872.422,74,764.6,
2025-09-11 18:01:13,1757638873.918,74,786.1,
2025-09-11 18:01:14,1757638874.424,75,806.6;804.7,
2025-09-11 18:01:15,1757638875.425,75,824.2,
2025-09-11 18:01:16,1757638876.423,75,835.0,
2025-09-11 18:01:17,1757638877.419,74,826.2,
2025-09-11 18:01:18,1757638878.412,74,793.9;790.0,
2025-09-11 18:01:19,1757638879.411,74,782.2,
2025-09-11 18:01:20,1757638880.407,74,768.6,
2025-09-11 18:01:21,1757638881.400,75,754.9,
2025-09-11 18:01:22,1757638882.405,76,755.9;782.2,
2025-09-11 18:01:23,1757638883.403,76,812.5,
2025-09-11 18:01:24,1757638884.398,76,842.8,
2025-09-11 18:01:25,1757638885.401,75,852.5,
2025-09-11 18:01:26,1757638886.389,75,867.2,
2025-09-11 18:01:27,1757638887.393,74,881.8,
2025-09-11 18:01:28,1757638888.388,73,860.4;845.7,
2025-09-11 18:01:29,1757638889.387,73,840.8,
2025-09-11 18:01:30,1757638890.385,73,821.3,
2025-09-11 18:01:31,1757638891.383,73,769.5;772.5,
2025-09-11 18:01:32,1757638892.374,74,752.0,
2025-09-11 18:01:33,1757638893.374,74,750.0,
2025-09-11 18:01:34,1757638894.379,75,753.9,
2025-09-11 18:01:35,1757638895.365,75,778.3;810.5,
2025-09-11 18:01:36,1757638896.362,76,814.5,
2025-09-11 18:01:37,1757638897.365,75,756.8,
2025-09-11 18:01:38,1757638898.359,76,760.7;772.5,
2025-09-11 18:01:39,1757638899.363,76,782.2,
2025-09-11 18:01:40,1757638900.352,76,753.9,
2025-09-11 18:01:41,1757638901.358,77,746.1;744.1,
2025-09-11 18:01:42,1757638902.358,77,748.0,
2025-09-11 18:01:43,1757638903.345,77,752.9,
2025-09-11 18:01:44,1757638904.343,78,793.0,
2025-09-11 18:01:45,1757638905.351,78,819.3,
2025-09-11 18:01:47,1757638907.348,77,859.4;887.7,
2025-09-11 18:01:47,1757638907.348,76,887.7,
2025-09-11 18:01:48,1757638908.333,75,878.9,
2025-09-11 18:01:49,1757638909.330,74,842.8,
2025-09-11 18:01:50,1757638910.340,74,801.8;777.3,
2025-09-11 18:01:51,1757638911.337,74,785.2,
2025-09-11 18:01:52,1757638912.332,74,791.0,
2025-09-11 18:01:53,1757638913.327,75,817.4,
2025-09-11 18:01:54,1757638914.326,75,818.4,
2025-09-11 18:01:55,1757638915.323,74,843.8,
2025-09-11 18:01:56,1757638916.323,74,863.3;850.6,
2025-09-11 18:01:57,1757638917.317,73,831.1,
2025-09-11 18:01:58,1757638918.319,73,828.1,
2025-09-11 18:01:59,1757638919.311,73,811.5,
2025-09-11 18:02:00,1757638920.310,73,799.8;818.4,
2025-09-11 18:02:01,1757638921.305,73,811.5,
2025-09-11 18:02:02,1757638922.301,73,818.4,
2025-09-11 18:02:03,1757638923.301,73,807.6,
2025-09-11 18:02:04,1757638924.298,74,805.7;784.2,
2025-09-11 18:02:05,1757638925.300,74,745.1,
2025-09-11 18:02:07,1757638927.286,74,759.8,
2025-09-11 18:02:07,1757638927.288,75,780.3,
2025-09-11 18:02:08,1757638928.288,75,805.7;816.4,
2025-09-11 18:02:09,1757638929.286,75,826.2,
2025-09-11 18:02:10,1757638930.283,75,820.3,
2025-09-11 18:02:11,1757638931.288,75,826.2,
2025-09-11 18:02:12,1757638932.273,74,790.0;819.3,
2025-09-11 18:02:13,1757638933.271,74,842.8,
2025-09-11 18:02:14,1757638934.273,74,852.5,
2025-09-11 18:02:15,1757638935.270,74,839.8,
2025-09-11 18:02:16,1757638936.270,74,810.5,
2025-09-11 18:02:18,1757638938.267,74,806.6;821.3,
2025-09-11 18:02:18,1757638938.267,74,810.5,
2025-09-11 18:02:19,1757638939.263,74,842.8,
2025-09-11 18:02:20,1757638940.259,73,868.2,
2025-09-11 18:02:21,1757638941.261,73,889.6,
2025-09-11 18:02:22,1757638942.257,73,877.0,
2025-09-11 18:02:23,1757638943.252,72,883.8;860.4,
2025-09-11 18:02:24,1757638944.243,71,830.1,
2025-09-11 18:02:26,1757638946.241,71,793.9,
2025-09-11 18:02:26,1757638946.241,72,791.0;784.2,
2025-09-11 18:02:27,1757638947.244,72,752.9,
2025-09-11 18:02:28,1757638948.239,73,733.4,
2025-09-11 18:02:29,1757638949.236,74,748.0,
2025-09-11 18:02:30,1757638950.234,75,774.4;798.8,
2025-09-11 18:02:31,1757638951.226,75,793.0,
2025-09-11 18:02:32,1757638952.223,75,812.5,
2025-09-11 18:02:33,1757638953.221,75,837.9,
2025-09-11 18:02:34,1757638954.220,75,857.4,
2025-09-11 18:02:35,1757638955.217,74,835.9;828.1,
2025-09-11 18:02:36,1757638956.214,74,821.3,
2025-09-11 18:02:37,1757638957.213,74,786.1,
2025-09-11 18:02:38,1757638958.211,74,782.2,
2025-09-11 18:02:39,1757638959.207,74,786.1;793.0,
2025-09-11 18:02:40,1757638960.206,75,778.3,
2025-09-11 18:02:41,1757638961.204,75,788.1,
2025-09-11 18:02:42,1757638962.201,75,838.9,
2025-09-11 18:02:43,1757638963.198,75,870.1,
2025-09-11 18:02:44,1757638964.196,74,851.6;874.0,
2025-09-11 18:02:46,1757638966.189,73,878.9,
2025-09-11 18:02:46,1757638966.203,73,833.0,
2025-09-11 18:02:47,1757638967.186,73,811.5,
2025-09-11 18:02:48,1757638968.196,73,804.7;805.7,
2025-09-11 18:02:49,1757638969.189,73,782.2,
2025-09-11 18:02:50,1757638970.183,73,784.2,
2025-09-11 18:02:51,1757638971.178,74,782.2,
2025-09-11 18:02:52,1757638972.187,74,802.7;793.0,
2025-09-11 18:02:53,1757638973.177,74,815.4,
2025-09-11 18:02:54,1757638974.175,74,820.3,
2025-09-11 18:02:55,1757638975.167,74,850.6,
2025-09-11 18:02:56,1757638976.165,74,829.1,
2025-09-11 18:02:57,1757638977.163,74,860.4,
2025-09-11 18:02:58,1757638978.160,73,869.1;870.1,
2025-09-11 18:02:59,1757638979.160,73,854.5,
2025-09-11 18:03:00,1757638980.157,72,850.6,
2025-09-11 18:03:01,1757638981.151,72,859.4,
2025-09-11 18:03:02,1757638982.156,72,818.4,
2025-09-11 18:03:03,1757638983.158,72,830.1;834.0,
2025-09-11 18:03:04,1757638984.155,72,873.0,
2025-09-11 18:03:05,1757638985.152,72,843.8,
2025-09-11 18:03:06,1757638986.139,72,877.9,
2025-09-11 18:03:07,1757638987.146,71,884.8,
2025-09-11 18:03:08,1757638988.144,71,859.4,
2025-09-11 18:03:09,1757638989.143,71,841.8;835.0,
2025-09-11 18:03:10,1757638990.129,71,826.2,
2025-09-11 18:03:11,1757638991.127,71,793.0,
2025-09-11 18:03:12,1757638992.634,71,818.4,
2025-09-11 18:03:13,1757638993.620,72,830.1;841.8,
2025-09-11 18:03:14,1757638994.625,72,773.4,
2025-09-11 18:03:15,1757638995.617,72,780.3,
2025-09-11 18:03:16,1757638996.624,73,768.6;723.6,
2025-09-11 18:03:17,1757638997.612,74,738.3,
2025-09-11 18:03:18,1757638998.618,75,745.1,
2025-09-11 18:03:19,1757638999.616,75,779.3,
2025-09-11 18:03:20,1757639000.609,76,827.1;825.2,
2025-09-11 18:03:21,1757639001.610,75,809.6,
2025-09-11 18:03:22,1757639002.600,75,791.0,
2025-09-11 18:03:23,1757639003.604,75,766.6;768.6,
2025-09-11 18:03:24,1757639004.603,76,739.3,
2025-09-11 18:03:25,1757639005.603,76,709.0,
2025-09-11 18:03:26,1757639006.600,77,714.8;722.7,
2025-09-11 18:03:27,1757639007.587,78,745.1,
2025-09-11 18:03:28,1757639008.592,78,773.4,
2025-09-11 18:03:29,1757639009.592,78,784.2,
2025-09-11 18:03:30,1757639010.580,78,818.4;848.6,
2025-09-11 18:03:31,1757639011.583,77,847.7,
2025-09-11 18:03:32,1757639012.576,77,814.5,
2025-09-11 18:03:33,1757639013.573,76,826.2,
2025-09-11 18:03:34,1757639014.577,76,816.4;793.9,
2025-09-11 18:03:35,1757639015.569,76,741.2,
2025-09-11 18:03:36,1757639016.572,76,738.3,
2025-09-11 18:03:37,1757639017.563,77,716.8;698.2,
2025-09-11 18:03:38,1757639018.570,79,674.8;653.3,
2025-09-11 18:03:39,1757639019.567,80,666.0,
2025-09-11 18:03:40,1757639020.558,82,648.4;643.6,
2025-09-11 18:03:42,1757639022.561,83,638.7,
2025-09-11 18:03:42,1757639022.562,86,635.7;621.1,
2025-09-11 18:03:43,1757639023.546,88,621.1;609.4,
2025-09-11 18:03:44,1757639024.557,91,608.4;595.7,
2025-09-11 18:03:45,1757639025.553,94,586.9;574.2,
2025-09-11 18:03:46,1757639026.550,95,575.2,
2025-09-11 18:03:48,1757639028.036,99,559.6;554.7,
2025-09-11 18:03:51,1757639031.028,102,547.9;539.1,
2025-09-11 18:03:51,1757639031.534,104,535.2,
2025-09-11 18:03:52,1757639032.025,107,529.3;534.2,
2025-09-11 18:03:52,1757639032.533,108,562.5,
2025-09-11 18:03:52,1757639032.534,106,659.2;712.9,
2025-09-11 18:03:53,1757639033.521,100,690.4,
2025-09-11 18:03:54,1757639034.526,94,804.7,
2025-09-11 18:03:56,1757639036.015,89,787.1;775.4,
2025-09-11 18:03:56,1757639036.514,87,725.6,
2025-09-11 18:03:57,1757639037.518,86,686.5;665.0,
2025-09-11 18:03:58,1757639038.512,86,644.5,
2025-09-11 18:03:59,1757639039.515,88,631.8;628.9,
2025-09-11 18:04:00,1757639040.504,90,627.0;615.2,
2025-09-11 18:04:01,1757639041.509,91,604.5,
2025-09-11 18:04:02,1757639042.499,93,593.8;587.9,
2025-09-11 18:04:03,1757639043.497,96,584.0;576.2,
2025-09-11 18:04:04,1757639044.494,99,570.3;564.5,
2025-09-11 18:04:05,1757639045.501,100,554.7,
2025-09-11 18:04:06,1757639046.489,103,550.8;552.7,
2025-09-11 18:04:07,1757639047.493,105,554.7;554.7,
2025-09-11 18:04:08,1757639048.993,106,556.6;553.7,
2025-09-11 18:04:09,1757639049.494,107,557.6;557.6,
2025-09-11 18:04:10,1757639050.486,107,558.6;552.7,
2025-09-11 18:04:11,1757639051.477,107,558.6,
2025-09-11 18:04:12,1757639052.482,107,561.5;584.0,
2025-09-11 18:04:13,1757639053.479,106,597.7;591.8,
2025-09-11 18:04:14,1757639054.970,105,596.7,
2025-09-11 18:04:15,1757639055.474,103,600.6;599.6,
2025-09-11 18:04:16,1757639056.466,102,595.7;593.8,
2025-09-11 18:04:17,1757639057.462,102,590.8,
2025-09-11 18:04:18,1757639058.968,102,585.9;575.2,
