timestamp,unix_time,hr_bpm,rr_intervals_ms,ecg_samples
2025-09-11 22:27:09,1757654829.301,80,756.8,
2025-09-11 22:27:10,1757654830.292,80,773.4,
2025-09-11 22:27:11,1757654831.287,80,762.7;733.4,
2025-09-11 22:27:12,1757654832.266,80,740.2,
2025-09-11 22:27:13,1757654833.258,80,757.8,
2025-09-11 22:27:14,1757654834.246,80,768.6,
2025-09-11 22:27:15,1757654835.237,80,751.0;763.7,
2025-09-11 22:27:16,1757654836.232,80,766.6,
2025-09-11 22:27:17,1757654837.216,80,758.8;733.4,
2025-09-11 22:27:18,1757654838.206,80,719.7,
2025-09-11 22:27:19,1757654839.198,80,705.1,
2025-09-11 22:27:20,1757654840.189,81,708.0;690.4,
2025-09-11 22:27:21,1757654841.182,81,696.3,
2025-09-11 22:27:22,1757654842.178,82,703.1;713.9,
2025-09-11 22:27:23,1757654843.156,83,713.9,
2025-09-11 22:27:24,1757654844.148,83,723.6,
2025-09-11 22:27:25,1757654845.146,83,734.4;774.4,
2025-09-11 22:27:26,1757654846.127,82,755.9,
2025-09-11 22:27:27,1757654847.119,82,726.6,
2025-09-11 22:27:28,1757654848.114,82,721.7;721.7,
2025-09-11 22:27:29,1757654849.101,82,761.7,
2025-09-11 22:27:30,1757654850.092,82,752.0,
2025-09-11 22:27:31,1757654851.076,81,768.6;764.6,
2025-09-11 22:27:32,1757654852.070,81,754.9,
2025-09-11 22:27:33,1757654853.062,81,728.5,
2025-09-11 22:27:35,1757654855.036,81,718.8;716.8,
2025-09-11 22:27:35,1757654855.048,81,725.6,
2025-09-11 22:27:36,1757654856.029,82,715.8;727.5,
2025-09-11 22:27:37,1757654857.017,82,751.0,
2025-09-11 22:27:39,1757654859.001,82,735.4,
2025-09-11 22:27:39,1757654859.002,82,747.1;773.4,
2025-09-11 22:27:39,1757654859.990,81,779.3,
2025-09-11 22:27:40,1757654860.981,81,752.9,
2025-09-11 22:27:41,1757654861.966,81,757.8;732.4,
2025-09-11 22:27:42,1757654862.964,81,706.1,
2025-09-11 22:27:43,1757654863.958,81,697.3,
2025-09-11 22:27:45,1757654865.937,82,708.0;719.7,
2025-09-11 22:27:46,1757654866.428,82,723.6,
2025-09-11 22:27:47,1757654867.418,82,719.7;717.8,
2025-09-11 22:27:48,1757654868.402,82,721.7,
2025-09-11 22:27:49,1757654869.401,82,707.0,
2025-09-11 22:27:50,1757654870.388,83,697.3;703.1,
2025-09-11 22:27:51,1757654871.371,83,728.5,
2025-09-11 22:27:52,1757654872.372,83,742.2,
2025-09-11 22:27:53,1757654873.351,83,731.4;764.6,
2025-09-11 22:27:54,1757654874.346,83,767.6,
2025-09-11 22:27:55,1757654875.339,82,768.6;733.4,
2025-09-11 22:27:56,1757654876.330,82,733.4,
2025-09-11 22:27:57,1757654877.311,82,692.4;650.4,
2025-09-11 22:27:58,1757654878.309,83,631.8,
2025-09-11 22:27:59,1757654879.293,85,634.8;641.6,
2025-09-11 22:28:00,1757654880.282,86,671.9,
2025-09-11 22:28:01,1757654881.271,87,653.3,
2025-09-11 22:28:02,1757654882.261,88,705.1;769.5,
2025-09-11 22:28:03,1757654883.261,87,809.6,
2025-09-11 22:28:04,1757654884.249,85,815.4,
2025-09-11 22:28:05,1757654885.241,84,816.4,
2025-09-11 22:28:06,1757654886.221,82,772.5;758.8,
2025-09-11 22:28:07,1757654887.219,81,739.3,
2025-09-11 22:28:08,1757654888.201,81,711.9;682.6,
2025-09-11 22:28:09,1757654889.201,82,681.6,
2025-09-11 22:28:10,1757654890.187,83,666.0;654.3,
2025-09-11 22:28:11,1757654891.176,84,648.4,
2025-09-11 22:28:12,1757654892.167,86,651.4;674.8,
2025-09-11 22:28:13,1757654893.156,87,728.5,
2025-09-11 22:28:14,1757654894.148,87,748.0,
2025-09-11 22:28:15,1757654895.135,86,784.2,
2025-09-11 22:28:16,1757654896.125,84,802.7;809.6,
2025-09-11 22:28:17,1757654897.111,83,770.5,
2025-09-11 22:28:18,1757654898.101,82,777.3,
2025-09-11 22:28:19,1757654899.096,81,766.6;754.9,
2025-09-11 22:28:20,1757654900.092,81,716.8,
2025-09-11 22:28:21,1757654901.076,81,711.9;699.2,
2025-09-11 22:28:22,1757654902.061,82,709.0,
2025-09-11 22:28:23,1757654903.051,82,708.0,
2025-09-11 22:28:24,1757654904.052,82,729.5;748.0,
2025-09-11 22:28:26,1757654906.024,82,769.5,
2025-09-11 22:28:26,1757654906.024,82,732.4,
2025-09-11 22:28:27,1757654907.011,82,727.5;723.6,
2025-09-11 22:28:28,1757654908.995,82,713.9,
2025-09-11 22:28:28,1757654908.995,82,692.4;692.4,
2025-09-11 22:28:29,1757654909.982,83,708.0,
2025-09-11 22:28:30,1757654910.972,83,724.6,
2025-09-11 22:28:31,1757654911.961,83,720.7;752.9,
2025-09-11 22:28:32,1757654912.957,83,766.6,
2025-09-11 22:28:33,1757654913.948,82,777.3;718.8,
2025-09-11 22:28:35,1757654915.432,82,700.2,
2025-09-11 22:28:36,1757654916.418,82,672.9,
2025-09-11 22:28:37,1757654917.406,83,685.5;675.8,
2025-09-11 22:28:38,1757654918.405,84,669.9,
2025-09-11 22:28:39,1757654919.394,85,686.5;726.6,
2025-09-11 22:28:40,1757654920.382,85,768.6,
2025-09-11 22:28:41,1757654921.367,84,751.0,
2025-09-11 22:28:42,1757654922.356,84,769.5,
2025-09-11 22:28:43,1757654923.357,82,793.9;780.3,
2025-09-11 22:28:44,1757654924.344,82,729.5,
2025-09-11 22:28:45,1757654925.336,82,727.5;703.1,
2025-09-11 22:28:46,1757654926.316,82,707.0,
2025-09-11 22:28:47,1757654927.308,83,681.6;677.7,
2025-09-11 22:28:48,1757654928.299,83,679.7,
2025-09-11 22:28:49,1757654929.290,84,700.2,
2025-09-11 22:28:50,1757654930.278,84,708.0;709.0,
2025-09-11 22:28:51,1757654931.271,84,726.6,
2025-09-11 22:28:52,1757654932.256,84,725.6;713.9,
2025-09-11 22:28:53,1757654933.246,84,716.8,
2025-09-11 22:28:54,1757654934.236,84,725.6,
2025-09-11 22:28:55,1757654935.226,84,733.4;713.9,
2025-09-11 22:28:56,1757654936.216,84,710.0,
2025-09-11 22:28:57,1757654937.215,84,700.2;689.5,
2025-09-11 22:28:58,1757654938.198,84,679.7,
2025-09-11 22:28:59,1757654939.186,85,679.7;685.5,
2025-09-11 22:29:00,1757654940.674,85,685.5,
2025-09-11 22:29:01,1757654941.169,86,664.1;658.2,
2025-09-11 22:29:02,1757654942.156,87,676.8;708.0,
2025-09-11 22:29:03,1757654943.149,87,587.9,
2025-09-11 22:29:04,1757654944.137,88,537.1,
2025-09-11 22:29:05,1757654945.126,88,1113.3,
2025-09-11 22:29:06,1757654946.612,88,369.1;614.3;1418.9,
2025-09-11 22:29:07,1757654947.106,88,,
2025-09-11 22:29:08,1757654948.102,88,358.4;575.2,
2025-09-11 22:29:09,1757654949.088,89,565.4;565.4,
2025-09-11 22:29:10,1757654950.087,89,559.6;550.8,
2025-09-11 22:29:11,1757654951.072,94,545.9;543.9,
2025-09-11 22:29:12,1757654952.058,97,766.6,
2025-09-11 22:29:13,1757654953.050,102,303.7;304.7,
2025-09-11 22:29:14,1757654954.042,105,1263.7;514.6,
2025-09-11 22:29:15,1757654955.031,106,687.5,
2025-09-11 22:29:16,1757654956.020,107,834.0;510.7,
2025-09-11 22:29:17,1757654957.996,108,503.9,
2025-09-11 22:29:17,1757654957.998,111,504.9;514.6,
2025-09-11 22:29:18,1757654958.986,112,543.9,
2025-09-11 22:29:19,1757654959.977,112,540.0;800.8,
2025-09-11 22:29:20,1757654960.977,112,949.2,
2025-09-11 22:29:21,1757654961.958,111,540.0,
2025-09-11 22:29:22,1757654962.957,111,781.2;706.1;659.2,
2025-09-11 22:29:24,1757654964.442,109,620.1;632.8,
2025-09-11 22:29:25,1757654965.421,109,,
2025-09-11 22:29:26,1757654966.420,105,590.8;577.1,
2025-09-11 22:29:27,1757654967.408,104,563.5;559.6,
2025-09-11 22:29:28,1757654968.397,104,,
2025-09-11 22:29:29,1757654969.381,104,,
2025-09-11 22:29:30,1757654970.372,104,,
2025-09-11 22:29:31,1757654971.361,105,554.7,
2025-09-11 22:29:32,1757654972.351,105,573.2,
2025-09-11 22:29:33,1757654973.341,106,4301.8;546.9,
2025-09-11 22:29:34,1757654974.338,107,558.6;571.3,
2025-09-11 22:29:35,1757654975.328,107,579.1,
2025-09-11 22:29:36,1757654976.313,106,579.1;575.2,
2025-09-11 22:29:37,1757654977.304,105,568.4;574.2,
2025-09-11 22:29:38,1757654978.291,105,593.8,
2025-09-11 22:29:39,1757654979.281,103,634.8;693.4,
2025-09-11 22:29:40,1757654980.277,101,723.6,
2025-09-11 22:29:41,1757654981.263,94,744.1,
2025-09-11 22:29:42,1757654982.252,91,725.6;725.6,
2025-09-11 22:29:43,1757654983.242,89,687.5,
2025-09-11 22:29:44,1757654984.233,89,682.6;675.8,
2025-09-11 22:29:45,1757654985.224,89,679.7,
2025-09-11 22:29:46,1757654986.212,89,649.4;651.4,
2025-09-11 22:29:47,1757654987.203,89,680.7,
2025-09-11 22:29:48,1757654988.204,89,690.4;674.8,
2025-09-11 22:29:49,1757654989.192,89,700.2,
2025-09-11 22:29:50,1757654990.181,89,721.7,
2025-09-11 22:29:51,1757654991.173,87,725.6;690.4,
2025-09-11 22:29:52,1757654992.160,87,689.5,
2025-09-11 22:29:53,1757654993.141,87,707.0;707.0,
2025-09-11 22:29:54,1757654994.135,87,692.4,
2025-09-11 22:29:55,1757654995.121,86,711.9,
2025-09-11 22:29:56,1757654996.121,86,746.1;775.4,
2025-09-11 22:29:57,1757654997.111,85,707.0,
2025-09-11 22:29:58,1757654998.096,85,704.1;683.6,
2025-09-11 22:29:59,1757654999.576,85,657.2,
2025-09-11 22:30:00,1757655000.072,86,660.2;699.2,
2025-09-11 22:30:01,1757655001.064,86,729.5,
2025-09-11 22:30:02,1757655002.051,86,760.7,
2025-09-11 22:30:03,1757655003.047,85,766.6,
2025-09-11 22:30:04,1757655004.032,84,800.8;782.2,
2025-09-11 22:30:05,1757655005.021,83,732.4,
2025-09-11 22:30:06,1757655006.024,82,739.3;719.7,
2025-09-11 22:30:07,1757655007.995,82,719.7,
2025-09-11 22:30:07,1757655007.996,83,679.7;677.7,
2025-09-11 22:30:09,1757655009.975,83,692.4,
2025-09-11 22:30:10,1757655010.466,84,683.6,
2025-09-11 22:30:10,1757655010.961,85,687.5;724.6,
2025-09-11 22:30:11,1757655011.956,85,764.6,
2025-09-11 22:30:12,1757655012.943,84,737.3,
2025-09-11 22:30:14,1757655014.427,83,770.5;749.0,
2025-09-11 22:30:15,1757655015.427,83,705.1,
2025-09-11 22:30:16,1757655016.406,83,666.0;649.4,
2025-09-11 22:30:17,1757655017.402,84,673.8,
2025-09-11 22:30:18,1757655018.392,85,675.8;639.6,
2025-09-11 22:30:19,1757655019.386,86,652.3,
2025-09-11 22:30:20,1757655020.366,88,653.3;674.8,
2025-09-11 22:30:21,1757655021.365,88,718.8,
2025-09-11 22:30:22,1757655022.360,87,720.7;691.4,
2025-09-11 22:30:23,1757655023.344,87,685.5,
2025-09-11 22:30:24,1757655024.338,87,710.9;709.0,
2025-09-11 22:30:25,1757655025.317,87,692.4,
2025-09-11 22:30:26,1757655026.312,86,683.6,
2025-09-11 22:30:27,1757655027.298,87,682.6;680.7,
2025-09-11 22:30:28,1757655028.294,87,695.3,
2025-09-11 22:30:29,1757655029.288,87,708.0;710.0,
2025-09-11 22:30:30,1757655030.269,86,698.2,
2025-09-11 22:30:31,1757655031.262,86,695.3,
2025-09-11 22:30:32,1757655032.749,86,710.9;741.2,
2025-09-11 22:30:33,1757655033.239,86,735.4,
2025-09-11 22:30:34,1757655034.227,85,731.4;747.1,
2025-09-11 22:30:36,1757655036.210,84,725.6,
2025-09-11 22:30:36,1757655036.210,84,721.7,
2025-09-11 22:30:37,1757655037.207,84,722.7;708.0,
2025-09-11 22:30:38,1757655038.190,84,717.8,
2025-09-11 22:30:39,1757655039.184,84,698.2;687.5,
2025-09-11 22:30:40,1757655040.170,84,689.5,
2025-09-11 22:30:41,1757655041.162,85,748.0,
2025-09-11 22:30:42,1757655042.156,84,823.2,
2025-09-11 22:30:43,1757655043.138,83,827.1,
2025-09-11 22:30:44,1757655044.138,81,864.3;840.8,
2025-09-11 22:30:45,1757655045.119,80,794.9,
2025-09-11 22:30:46,1757655046.119,79,763.7;743.2,
2025-09-11 22:30:47,1757655047.100,79,700.2,
2025-09-11 22:30:48,1757655048.086,79,688.5,
2025-09-11 22:30:49,1757655049.085,81,698.2;703.1,
2025-09-11 22:30:50,1757655050.068,81,693.4,
2025-09-11 22:30:51,1757655051.066,82,703.1;719.7,
2025-09-11 22:30:52,1757655052.051,82,711.9,
2025-09-11 22:30:53,1757655053.048,83,697.3,
2025-09-11 22:30:54,1757655054.031,83,692.4;713.9,
2025-09-11 22:30:55,1757655055.028,84,702.1,
2025-09-11 22:30:56,1757655056.011,84,684.6;690.4,
2025-09-11 22:30:57,1757655057.991,84,701.2,
2025-09-11 22:30:57,1757655057.991,85,693.4;673.8,
2025-09-11 22:30:58,1757655058.986,85,674.8,
2025-09-11 22:30:59,1757655059.970,86,680.7;683.6,
2025-09-11 22:31:01,1757655061.947,86,682.6,
2025-09-11 22:31:01,1757655061.948,86,699.2,
2025-09-11 22:31:02,1757655062.936,86,727.5;762.7,
2025-09-11 22:31:04,1757655064.426,85,765.6,
2025-09-11 22:31:05,1757655065.411,85,791.0,
2025-09-11 22:31:06,1757655066.402,84,804.7,
2025-09-11 22:31:07,1757655067.403,82,797.9;791.0,
2025-09-11 22:31:08,1757655068.384,81,793.9,
2025-09-11 22:31:09,1757655069.382,81,782.2,
2025-09-11 22:31:10,1757655070.361,80,712.9;695.3,
2025-09-11 22:31:11,1757655071.358,81,690.4,
2025-09-11 22:31:12,1757655072.341,82,705.1;711.9,
2025-09-11 22:31:13,1757655073.339,82,743.2,
2025-09-11 22:31:14,1757655074.321,82,746.1;707.0,
2025-09-11 22:31:15,1757655075.316,82,692.4,
2025-09-11 22:31:16,1757655076.310,82,711.9,
2025-09-11 22:31:17,1757655077.291,83,702.1;686.5,
2025-09-11 22:31:18,1757655078.289,83,742.2,
2025-09-11 22:31:19,1757655079.271,83,819.3,
2025-09-11 22:31:20,1757655080.263,82,792.0;730.5,
2025-09-11 22:31:21,1757655081.257,81,691.4,
2025-09-11 22:31:22,1757655082.243,83,661.1;657.2,
2025-09-11 22:31:23,1757655083.234,84,648.4,
2025-09-11 22:31:24,1757655084.233,86,645.5;695.3,
2025-09-11 22:31:25,1757655085.213,86,739.3,
2025-09-11 22:31:26,1757655086.213,86,756.8,
2025-09-11 22:31:27,1757655087.191,84,758.8;688.5,
2025-09-11 22:31:28,1757655088.188,84,673.8,
2025-09-11 22:31:29,1757655089.172,85,660.2;664.1,
2025-09-11 22:31:30,1757655090.167,86,684.6,
2025-09-11 22:31:31,1757655091.163,86,695.3;673.8,
2025-09-11 22:31:32,1757655092.150,87,686.5,
2025-09-11 22:31:33,1757655093.133,87,718.8,
2025-09-11 22:31:34,1757655094.131,86,769.5;766.6,
2025-09-11 22:31:35,1757655095.111,85,765.6,
2025-09-11 22:31:36,1757655096.105,84,749.0,
2025-09-11 22:31:37,1757655097.091,83,712.9;694.3,
2025-09-11 22:31:38,1757655098.087,84,690.4,
2025-09-11 22:31:39,1757655099.081,84,675.8;662.1,
2025-09-11 22:31:40,1757655100.064,85,685.5,
2025-09-11 22:31:41,1757655101.057,86,730.5,
2025-09-11 22:31:42,1757655102.041,85,783.2;793.9,
2025-09-11 22:31:43,1757655103.038,84,791.0,
2025-09-11 22:31:44,1757655104.029,83,795.9,
2025-09-11 22:31:45,1757655105.011,81,753.9;750.0,
2025-09-11 22:31:46,1757655106.996,81,744.1,
2025-09-11 22:31:46,1757655106.996,81,749.0,
2025-09-11 22:31:48,1757655108.978,81,756.8;722.7,
2025-09-11 22:31:48,1757655108.978,81,680.7,
2025-09-11 22:31:49,1757655109.968,82,675.8;697.3,
2025-09-11 22:31:50,1757655110.965,83,743.2,
2025-09-11 22:31:51,1757655111.946,83,763.7,
2025-09-11 22:31:53,1757655113.435,82,752.9;721.7,
2025-09-11 22:31:54,1757655114.416,82,712.9,
2025-09-11 22:31:55,1757655115.409,83,699.2;680.7,
2025-09-11 22:31:56,1757655116.403,83,671.9,
2025-09-11 22:31:57,1757655117.386,84,695.3,
2025-09-11 22:31:58,1757655118.380,84,723.6;717.8,
2025-09-11 22:31:59,1757655119.379,84,693.4,
2025-09-11 22:32:00,1757655120.364,85,678.7;680.7,
2025-09-11 22:32:01,1757655121.347,85,709.0,
2025-09-11 22:32:02,1757655122.340,85,746.1,
2025-09-11 22:32:03,1757655123.329,84,747.1;720.7,
2025-09-11 22:32:04,1757655124.322,84,732.4,
2025-09-11 22:32:05,1757655125.309,84,710.0;726.6,
2025-09-11 22:32:06,1757655126.305,84,694.3,
2025-09-11 22:32:07,1757655127.286,84,696.3;698.2,
2025-09-11 22:32:08,1757655128.278,84,693.4,
2025-09-11 22:32:09,1757655129.274,85,692.4;687.5,
2025-09-11 22:32:10,1757655130.257,85,673.8,
2025-09-11 22:32:11,1757655131.743,86,667.0;650.4,
2025-09-11 22:32:12,1757655132.249,87,633.8,
2025-09-11 22:32:13,1757655133.226,89,624.0;635.7,
2025-09-11 22:32:14,1757655134.222,90,653.3,
2025-09-11 22:32:15,1757655135.207,90,687.5,
2025-09-11 22:32:17,1757655137.186,89,711.9;712.9,
2025-09-11 22:32:17,1757655137.202,89,716.8,
2025-09-11 22:32:18,1757655138.187,87,713.9;700.2,
2025-09-11 22:32:19,1757655139.170,87,676.8,
2025-09-11 22:32:20,1757655140.166,87,671.9;685.5,
2025-09-11 22:32:21,1757655141.153,87,707.0,
2025-09-11 22:32:23,1757655143.135,87,715.8;696.3,
2025-09-11 22:32:23,1757655143.136,87,674.8,
2025-09-11 22:32:24,1757655144.119,87,664.1,
2025-09-11 22:32:25,1757655145.111,87,674.8;705.1,
2025-09-11 22:32:26,1757655146.096,87,727.5,
2025-09-11 22:32:27,1757655147.095,87,702.1;708.0,
2025-09-11 22:32:28,1757655148.081,86,710.0,
2025-09-11 22:32:29,1757655149.079,86,678.7;641.6,
2025-09-11 22:32:30,1757655150.058,87,641.6,
2025-09-11 22:32:31,1757655151.055,88,655.3;705.1,
2025-09-11 22:32:32,1757655152.039,88,738.3,
2025-09-11 22:32:33,1757655153.032,88,732.4,
2025-09-11 22:32:34,1757655154.016,86,717.8;714.8,
2025-09-11 22:32:35,1757655155.006,86,710.0,
2025-09-11 22:32:36,1757655156.997,86,704.1;700.2,
2025-09-11 22:32:36,1757655156.997,86,706.1,
2025-09-11 22:32:38,1757655158.976,86,733.4,
2025-09-11 22:32:38,1757655158.976,85,759.8;760.7,
2025-09-11 22:32:39,1757655159.969,84,749.0,
2025-09-11 22:32:41,1757655161.945,83,714.8,
2025-09-11 22:32:41,1757655161.945,83,707.0;686.5,
2025-09-11 22:32:43,1757655163.434,84,686.5,
2025-09-11 22:32:44,1757655164.419,84,712.9;708.0,
2025-09-11 22:32:45,1757655165.410,84,719.7,
2025-09-11 22:32:46,1757655166.396,84,713.9,
2025-09-11 22:32:47,1757655167.382,84,717.8;720.7,
2025-09-11 22:32:48,1757655168.372,84,751.0,
2025-09-11 22:32:49,1757655169.859,83,763.7;716.8,
2025-09-11 22:32:50,1757655170.364,83,708.0,
2025-09-11 22:32:51,1757655171.341,83,696.3;694.3,
2025-09-11 22:32:52,1757655172.830,84,666.0,
2025-09-11 22:32:53,1757655173.335,85,639.6;640.6,
2025-09-11 22:32:54,1757655174.321,86,655.3,
2025-09-11 22:32:55,1757655175.313,87,681.6,
2025-09-11 22:32:56,1757655176.291,87,732.4;732.4,
2025-09-11 22:32:57,1757655177.286,86,725.6,
2025-09-11 22:32:58,1757655178.275,86,717.8;705.1,
2025-09-11 22:32:59,1757655179.264,85,684.6,
2025-09-11 22:33:00,1757655180.253,86,652.3;645.5,
2025-09-11 22:33:01,1757655181.244,87,651.4,
2025-09-11 22:33:02,1757655182.234,88,678.7,
2025-09-11 22:33:03,1757655183.231,88,711.9;748.0,
2025-09-11 22:33:04,1757655184.212,87,740.2,
2025-09-11 22:33:05,1757655185.202,86,727.5;683.6,
2025-09-11 22:33:06,1757655186.195,86,670.9,
2025-09-11 22:33:07,1757655187.188,86,671.9;689.5,
2025-09-11 22:33:08,1757655188.176,87,686.5,
2025-09-11 22:33:09,1757655189.660,87,672.9,
2025-09-11 22:33:10,1757655190.164,87,735.4;778.3,
2025-09-11 22:33:11,1757655191.151,86,805.7,
2025-09-11 22:33:12,1757655192.140,84,804.7,
2025-09-11 22:33:13,1757655193.127,82,761.7;735.4,
2025-09-11 22:33:14,1757655194.112,82,675.8,
2025-09-11 22:33:15,1757655195.104,83,677.7;682.6,
2025-09-11 22:33:16,1757655196.097,84,688.5,
2025-09-11 22:33:17,1757655197.087,84,709.0;688.5,
2025-09-11 22:33:18,1757655198.076,85,678.7,
2025-09-11 22:33:19,1757655199.066,85,690.4,
2025-09-11 22:33:20,1757655200.054,85,746.1,
2025-09-11 22:33:21,1757655201.048,84,799.8;793.0,
2025-09-11 22:33:22,1757655202.041,83,762.7,
2025-09-11 22:33:23,1757655203.032,82,722.7;673.8,
2025-09-11 22:33:24,1757655204.023,83,659.2,
2025-09-11 22:33:25,1757655205.002,84,654.3;641.6,
2025-09-11 22:33:26,1757655206.994,86,643.6;652.3,
2025-09-11 22:33:26,1757655206.994,87,658.2,
2025-09-11 22:33:27,1757655207.984,88,650.4,
2025-09-11 22:33:28,1757655208.972,89,645.5;680.7,
2025-09-11 22:33:29,1757655209.954,89,733.4,
2025-09-11 22:33:30,1757655210.954,89,788.1,
2025-09-11 22:33:32,1757655212.433,86,796.9;770.5,
2025-09-11 22:33:33,1757655213.426,84,746.1,
2025-09-11 22:33:34,1757655214.417,84,726.6;691.4,
2025-09-11 22:33:35,1757655215.409,84,693.4,
2025-09-11 22:33:36,1757655216.396,84,692.4,
2025-09-11 22:33:37,1757655217.382,85,700.2;705.1,
2025-09-11 22:33:38,1757655218.375,85,702.1,
2025-09-11 22:33:39,1757655219.364,85,715.8;699.2,
2025-09-11 22:33:40,1757655220.355,85,668.0,
2025-09-11 22:33:41,1757655221.343,85,699.2,
2025-09-11 22:33:42,1757655222.332,85,746.1;766.6,
2025-09-11 22:33:43,1757655223.325,84,790.0,
2025-09-11 22:33:44,1757655224.315,84,781.2,
2025-09-11 22:33:45,1757655225.304,82,742.2;692.4,
2025-09-11 22:33:46,1757655226.297,82,677.7,
2025-09-11 22:33:47,1757655227.290,84,682.6;709.0,
2025-09-11 22:33:48,1757655228.280,84,740.2,
2025-09-11 22:33:49,1757655229.270,84,758.8,
2025-09-11 22:33:50,1757655230.246,83,754.9;723.6,
2025-09-11 22:33:51,1757655231.238,83,697.3,
2025-09-11 22:33:52,1757655232.228,83,680.7;667.0,
2025-09-11 22:33:53,1757655233.217,84,655.3,
2025-09-11 22:33:54,1757655234.212,86,641.6;637.7,
2025-09-11 22:33:55,1757655235.204,87,683.6,
2025-09-11 22:33:56,1757655236.193,87,713.9,
2025-09-11 22:33:57,1757655237.182,86,752.0;801.8,
2025-09-11 22:33:58,1757655238.180,85,829.1,
2025-09-11 22:33:59,1757655239.164,84,802.7,
2025-09-11 22:34:01,1757655241.148,82,765.6;736.3,
2025-09-11 22:34:01,1757655241.149,82,701.2,
2025-09-11 22:34:02,1757655242.628,82,668.9;652.3,
